fecha,UCI,NOUCI,NIVELII,UCIN
2021-10-17,.7948717948717948,.1088646967340591,.0873015873015873,.5600000000000001
2021-10-18,.7948717948717948,.1088646967340591,.0873015873015873,.5600000000000001
2021-10-19,.7435897435897436,.1121495327102804,.0677290836653386,.3793103448275862
2021-10-20,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-21,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-22,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-23,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-24,.7948717948717948,.1088646967340591,.0873015873015873,.5600000000000001
2021-10-25,.7948717948717948,.1088646967340591,.0873015873015873,.5600000000000001
2021-10-26,.7435897435897436,.1121495327102804,.0677290836653386,.3793103448275862
2021-10-27,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-28,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-29,.717948717948718,.1181959564541213,.0634920634920635,.48
2021-10-30,.717948717948718,.1181959564541213,.0634920634920635,.48
